,Invoice_ID,Client_Name,Billing_Clerk,Region,Freight_Amount,Billed_Amount,Status,Region_Manager,Date_Processed,Error_Flag
4119,INV5119,Quickmove,Leah T,Toronto,2659.76,2659.76,Approved,David,2023-10-05,False
4120,INV5120,Xyz Ltd,Leah T,Windsor,4526.93,4526.93,Pending,Kathy,2023-01-17,False
4121,INV5121,Quickmove,Alex P,Vancouver,800.39,800.39,Flagged,Maria,2023-01-21,False
4122,INV5122,Greenline,Ravi K,Montreal,3325.13,3295.13,Flagged,Nora,2023-05-12,True
4123,INV5123,Abc Corp,Leah T,Windsor,1319.53,1319.53,Approved,Kathy,2023-05-04,False
4124,INV5124,Xyz Ltd,Alex P,Calgary,3263.25,3300.25,Flagged,Steve,2023-11-25,True
4125,INV5125,Xyz Ltd,Naman Goyal,Montreal,528.26,528.26,Approved,Nora,2023-03-22,False
4126,INV5126,Fastship,Ravi K,Vancouver,4723.68,4723.68,Approved,Maria,2023-05-10,False
4127,INV5127,Fastship,Sonia M,Windsor,3953.03,3953.03,Pending,Kathy,2023-09-29,False
4128,INV5128,Greenline,Naman Goyal,Vancouver,1084.71,1084.71,Approved,Maria,2023-06-13,False
4129,INV5129,Xyz Ltd,Sonia M,Calgary,3222.66,3222.66,Flagged,Steve,2023-06-20,False
4130,INV5130,Roadx,Ravi K,Windsor,3819.81,3819.81,Flagged,Kathy,2023-06-21,False
4131,INV5131,Xyz Ltd,Leah T,Calgary,1126.28,1126.28,Pending,Steve,2023-03-21,False
4132,INV5132,Fastship,Alex P,Montreal,557.32,604.32,Approved,Nora,2023-11-21,True
4133,INV5133,Roadx,Ravi K,Montreal,1823.72,1823.72,Pending,Nora,2023-11-03,False
4134,INV5134,Abc Corp,Naman Goyal,Vancouver,765.2,765.2,Pending,Maria,2023-07-04,False
4135,INV5135,Abc Corp,Ravi K,Vancouver,2871.99,2871.99,Pending,Maria,2023-08-21,False
4136,INV5136,Quickmove,Alex P,Montreal,2178.16,2133.16,Pending,Nora,2023-05-05,True
4137,INV5137,Ab Trucks,Sonia M,Toronto,2365.88,2365.88,Pending,David,2023-12-28,False
4138,INV5138,Fastship,John D,Montreal,2760.03,2760.03,Approved,Nora,2023-06-17,False
4139,INV5139,Ab Trucks,Sonia M,Windsor,4912.06,4912.06,Flagged,Kathy,2023-08-22,False
4140,INV5140,Roadx,Alex P,Calgary,3983.91,3983.91,Approved,Steve,2023-07-18,False
4141,INV5141,Fastship,Alex P,Montreal,3184.41,3184.41,Approved,Nora,2023-05-27,False
4142,INV5142,Greenline,Naman Goyal,Montreal,1882.16,1882.16,Pending,Nora,2023-05-05,False
4143,INV5143,Xyz Ltd,Ravi K,Calgary,232.64,218.64,Flagged,Steve,2023-01-26,True
4144,INV5144,Greenline,Ravi K,Calgary,670.99,670.99,Approved,Steve,2023-07-24,False
4145,INV5145,Roadx,Sonia M,Windsor,3681.25,3681.25,Approved,Kathy,2023-08-04,False
4146,INV5146,Fastship,John D,Calgary,1909.1,1909.1,Flagged,Steve,2023-03-13,False
4147,INV5147,Roadx,John D,Vancouver,1738.74,1738.74,Approved,Maria,2023-09-07,False
4148,INV5148,Xyz Ltd,Naman Goyal,Montreal,4455.99,4455.99,Pending,Nora,2023-09-26,False
4149,INV5149,Abc Corp,Alex P,Calgary,2474.09,2474.09,Approved,Steve,2023-06-29,False
4150,INV5150,Abc Corp,Naman Goyal,Windsor,4507.93,4507.93,Pending,Kathy,2023-06-22,False
4151,INV5151,Roadx,Ravi K,Calgary,4444.53,4444.53,Flagged,Steve,2023-10-11,False
4152,INV5152,Ab Trucks,Leah T,Montreal,492.89,496.89,Approved,Nora,2023-07-03,True
4153,INV5153,Fastship,Leah T,Toronto,4732.28,4732.28,Approved,David,2023-07-27,False
4154,INV5154,Fastship,Leah T,Calgary,477.08,477.08,Flagged,Steve,2023-01-25,False
4155,INV5155,Abc Corp,Alex P,Vancouver,4821.18,4821.18,Flagged,Maria,2023-02-20,False
4156,INV5156,Quickmove,Naman Goyal,Montreal,2317.81,2317.81,Flagged,Nora,2023-06-02,False
4157,INV5157,Greenline,Sonia M,Windsor,3828.22,3828.22,Flagged,Kathy,2023-10-24,False
4158,INV5158,Quickmove,Ravi K,Montreal,3560.11,3560.11,Flagged,Nora,2023-03-11,False
4159,INV5159,Xyz Ltd,Leah T,Toronto,2640.63,2600.63,Flagged,David,2023-11-07,True
4160,INV5160,Greenline,John D,Windsor,3135.33,3135.33,Pending,Kathy,2023-07-10,False
4161,INV5161,Greenline,Naman Goyal,Toronto,4754.6,4754.6,Pending,David,2023-07-24,False
4162,INV5162,Roadx,Alex P,Toronto,4644.02,4648.02,Flagged,David,2023-04-19,True
4163,INV5163,Abc Corp,Ravi K,Vancouver,3306.2,3306.2,Approved,Maria,2023-11-06,False
4164,INV5164,Quickmove,John D,Calgary,3322.82,3322.82,Pending,Steve,2023-06-16,False
4165,INV5165,Quickmove,John D,Vancouver,1310.0,1333.0,Pending,Maria,2023-11-29,True
4166,INV5166,Abc Corp,John D,Vancouver,4160.26,4160.26,Approved,Maria,2023-11-06,False
4167,INV5167,Quickmove,Leah T,Vancouver,3199.76,3169.76,Pending,Maria,2023-01-28,True
4168,INV5168,Abc Corp,Leah T,Windsor,4148.62,4148.62,Pending,Kathy,2023-11-13,False
4169,INV5169,Roadx,Naman Goyal,Calgary,3323.48,3323.48,Flagged,Steve,2023-08-21,False
4170,INV5170,Ab Trucks,John D,Calgary,1566.67,1566.67,Pending,Steve,2023-06-04,False
4171,INV5171,Greenline,Sonia M,Windsor,1028.46,1028.46,Pending,Kathy,2023-10-15,False
4172,INV5172,Roadx,Alex P,Vancouver,477.13,477.13,Pending,Maria,2023-07-18,False
4173,INV5173,Fastship,John D,Vancouver,2971.38,2971.38,Flagged,Maria,2023-01-18,False
4174,INV5174,Xyz Ltd,Ravi K,Toronto,1491.85,1491.85,Pending,David,2023-08-01,False
4175,INV5175,Ab Trucks,Alex P,Toronto,3189.5,3189.5,Approved,David,2023-05-21,False
4176,INV5176,Fastship,Alex P,Montreal,387.42,387.42,Approved,Nora,2023-08-30,False
4177,INV5177,Greenline,John D,Toronto,1940.75,1940.75,Approved,David,2023-05-21,False
4178,INV5178,Quickmove,Ravi K,Calgary,1376.71,1376.71,Pending,Steve,2023-06-29,False
4179,INV5179,Abc Corp,Alex P,Windsor,1914.64,1914.64,Flagged,Kathy,2023-05-15,False
4180,INV5180,Greenline,John D,Vancouver,365.99,344.99,Flagged,Maria,2023-12-18,True
4181,INV5181,Roadx,Ravi K,Montreal,3648.49,3648.49,Pending,Nora,2023-02-20,False
4182,INV5182,Xyz Ltd,John D,Toronto,671.82,671.82,Approved,David,2023-01-29,False
4183,INV5183,Roadx,Leah T,Montreal,170.57,170.57,Flagged,Nora,2023-05-19,False
4184,INV5184,Ab Trucks,Ravi K,Windsor,4736.82,4736.82,Pending,Kathy,2023-01-29,False
4185,INV5185,Ab Trucks,Alex P,Windsor,1045.09,1045.09,Pending,Kathy,2023-08-18,False
4186,INV5186,Xyz Ltd,John D,Montreal,4157.5,4157.5,Pending,Nora,2023-10-16,False
4187,INV5187,Fastship,Alex P,Montreal,4825.91,4825.91,Pending,Nora,2023-07-16,False
4188,INV5188,Ab Trucks,John D,Montreal,2717.19,2694.19,Flagged,Nora,2023-07-13,True
4189,INV5189,Ab Trucks,Naman Goyal,Vancouver,2677.98,2629.98,Pending,Maria,2023-02-21,True
4190,INV5190,Ab Trucks,Alex P,Calgary,1900.34,1900.34,Flagged,Steve,2023-07-14,False
4191,INV5191,Quickmove,Alex P,Toronto,2185.41,2185.41,Pending,David,2023-03-05,False
4192,INV5192,Abc Corp,Sonia M,Toronto,2462.17,2462.17,Pending,David,2023-01-25,False
4193,INV5193,Quickmove,Leah T,Toronto,845.26,845.26,Flagged,David,2023-09-17,False
4194,INV5194,Quickmove,Alex P,Montreal,1887.21,1887.21,Pending,Nora,2023-07-07,False
4195,INV5195,Fastship,Ravi K,Montreal,4098.93,4098.93,Approved,Nora,2023-04-14,False
4196,INV5196,Xyz Ltd,John D,Montreal,993.75,993.75,Flagged,Nora,2023-06-20,False
4197,INV5197,Fastship,Naman Goyal,Vancouver,3676.28,3676.28,Flagged,Maria,2023-08-26,False
4198,INV5198,Abc Corp,Ravi K,Vancouver,3292.77,3292.77,Pending,Maria,2023-04-29,False
4199,INV5199,Roadx,Ravi K,Vancouver,380.76,380.76,Flagged,Maria,2023-02-02,False
4200,INV5200,Ab Trucks,Ravi K,Vancouver,209.9,209.9,Flagged,Maria,2023-08-13,False
4201,INV5201,Ab Trucks,Ravi K,Windsor,1827.39,1827.39,Approved,Kathy,2023-06-11,False
4202,INV5202,Abc Corp,Naman Goyal,Vancouver,3491.63,3465.63,Flagged,Maria,2023-10-15,True
4203,INV5203,Quickmove,Sonia M,Vancouver,1719.05,1719.05,Approved,Maria,2023-12-16,False
4204,INV5204,Xyz Ltd,Leah T,Vancouver,3371.89,3371.89,Flagged,Maria,2023-08-31,False
4205,INV5205,Ab Trucks,Alex P,Toronto,3360.74,3360.74,Approved,David,2023-09-11,False
4206,INV5206,Greenline,Ravi K,Toronto,4052.12,4052.12,Flagged,David,2023-05-17,False
4207,INV5207,Quickmove,Alex P,Toronto,587.48,587.48,Flagged,David,2023-01-23,False
4208,INV5208,Ab Trucks,Alex P,Calgary,2927.93,2927.93,Approved,Steve,2023-08-06,False
4209,INV5209,Greenline,Ravi K,Windsor,406.24,361.24,Approved,Kathy,2023-06-25,True
4210,INV5210,Abc Corp,Sonia M,Montreal,962.14,991.14,Approved,Nora,2023-04-29,True
4211,INV5211,Abc Corp,Alex P,Vancouver,1694.95,1666.95,Pending,Maria,2023-03-05,True
4212,INV5212,Quickmove,John D,Toronto,3566.21,3566.21,Pending,David,2023-02-08,False
4213,INV5213,Ab Trucks,Alex P,Windsor,4872.0,4872.0,Pending,Kathy,2023-11-25,False
4214,INV5214,Fastship,Leah T,Vancouver,1778.35,1778.35,Flagged,Maria,2023-04-25,False
4215,INV5215,Greenline,Ravi K,Calgary,2653.61,2687.61,Flagged,Steve,2023-07-20,True
4216,INV5216,Xyz Ltd,Naman Goyal,Montreal,1369.37,1369.37,Approved,Nora,2023-08-31,False
4217,INV5217,Ab Trucks,Alex P,Vancouver,3409.9,3409.9,Approved,Maria,2023-06-02,False
4218,INV5218,Xyz Ltd,Sonia M,Montreal,1896.27,1896.27,Approved,Nora,2023-09-07,False
4219,INV5219,Ab Trucks,John D,Vancouver,2459.82,2459.82,Pending,Maria,2023-04-08,False
4220,INV5220,Fastship,John D,Calgary,2882.28,2882.28,Flagged,Steve,2023-12-14,False
4221,INV5221,Fastship,Naman Goyal,Windsor,3462.59,3425.59,Flagged,Kathy,2023-04-09,True
4222,INV5222,Quickmove,Leah T,Montreal,394.25,394.25,Pending,Nora,2023-12-03,False
4223,INV5223,Quickmove,Naman Goyal,Montreal,2819.02,2821.02,Approved,Nora,2023-06-30,True
4224,INV5224,Fastship,Leah T,Windsor,2212.7,2212.7,Approved,Kathy,2023-12-28,False
4225,INV5225,Roadx,Alex P,Montreal,755.45,803.45,Approved,Nora,2023-12-16,True
4226,INV5226,Fastship,Ravi K,Toronto,1119.38,1119.38,Approved,David,2023-05-23,False
4227,INV5227,Abc Corp,Sonia M,Windsor,4431.06,4431.06,Pending,Kathy,2023-07-17,False
4228,INV5228,Abc Corp,John D,Calgary,4371.7,4371.7,Approved,Steve,2023-05-18,False
4229,INV5229,Roadx,Naman Goyal,Vancouver,263.32,263.32,Approved,Maria,2023-05-31,False
4230,INV5230,Greenline,Sonia M,Vancouver,3478.07,3434.07,Pending,Maria,2023-10-13,True
4231,INV5231,Xyz Ltd,Leah T,Windsor,2815.52,2816.52,Approved,Kathy,2023-04-13,True
4232,INV5232,Ab Trucks,Ravi K,Toronto,4705.1,4705.1,Pending,David,2023-01-30,False
4233,INV5233,Ab Trucks,John D,Calgary,4549.23,4549.23,Approved,Steve,2023-11-05,False
4234,INV5234,Roadx,John D,Vancouver,2939.85,2955.85,Flagged,Maria,2023-08-19,True
4235,INV5235,Abc Corp,Leah T,Vancouver,780.88,780.88,Approved,Maria,2023-12-12,False
4236,INV5236,Quickmove,Ravi K,Toronto,2353.09,2353.09,Flagged,David,2023-09-27,False
4237,INV5237,Ab Trucks,John D,Montreal,3653.31,3702.31,Pending,Nora,2023-11-08,True
4238,INV5238,Abc Corp,Sonia M,Windsor,4763.51,4763.51,Approved,Kathy,2023-11-11,False
4239,INV5239,Greenline,John D,Toronto,1882.76,1882.76,Approved,David,2023-09-28,False
4240,INV5240,Xyz Ltd,Alex P,Toronto,3944.89,3944.89,Approved,David,2023-02-01,False
4241,INV5241,Greenline,Leah T,Toronto,3448.37,3448.37,Flagged,David,2023-12-08,False
4242,INV5242,Roadx,Ravi K,Toronto,483.63,483.63,Approved,David,2023-12-07,False
4243,INV5243,Fastship,Sonia M,Montreal,2834.09,2804.09,Pending,Nora,2023-02-27,True
4244,INV5244,Fastship,Alex P,Calgary,999.19,999.19,Approved,Steve,2023-06-26,False
4245,INV5245,Fastship,Sonia M,Toronto,3449.39,3449.39,Pending,David,2023-02-26,False
4246,INV5246,Greenline,Leah T,Toronto,3089.42,3089.42,Flagged,David,2023-10-30,False
4247,INV5247,Ab Trucks,John D,Windsor,4867.94,4867.94,Pending,Kathy,2023-07-24,False
4248,INV5248,Xyz Ltd,Sonia M,Vancouver,4683.38,4683.38,Flagged,Maria,2023-12-03,False
4249,INV5249,Fastship,Alex P,Montreal,145.93,145.93,Flagged,Nora,2023-12-10,False
4250,INV5250,Roadx,Ravi K,Toronto,492.14,492.14,Flagged,David,2023-08-01,False
4251,INV5251,Roadx,Naman Goyal,Calgary,3868.76,3868.76,Pending,Steve,2023-08-28,False
4252,INV5252,Fastship,Sonia M,Calgary,3459.65,3459.65,Pending,Steve,2023-08-29,False
4253,INV5253,Fastship,Naman Goyal,Calgary,4024.63,4068.63,Pending,Steve,2023-07-03,True
4254,INV5254,Xyz Ltd,Leah T,Windsor,1407.39,1407.39,Approved,Kathy,2023-01-01,False
4255,INV5255,Fastship,Sonia M,Calgary,4261.68,4261.68,Pending,Steve,2023-11-27,False
4256,INV5256,Xyz Ltd,Sonia M,Windsor,2267.86,2267.86,Flagged,Kathy,2023-11-14,False
4257,INV5257,Roadx,Ravi K,Montreal,1383.35,1383.35,Pending,Nora,2023-07-03,False
4258,INV5258,Fastship,John D,Calgary,151.98,151.98,Flagged,Steve,2023-01-11,False
4259,INV5259,Greenline,Alex P,Vancouver,4369.68,4369.68,Pending,Maria,2023-11-16,False
4260,INV5260,Quickmove,Alex P,Toronto,2723.18,2723.18,Pending,David,2023-04-05,False
4261,INV5261,Greenline,Alex P,Montreal,4879.37,4894.37,Flagged,Nora,2023-09-06,True
4262,INV5262,Roadx,Leah T,Vancouver,3601.94,3601.94,Pending,Maria,2023-10-29,False
4263,INV5263,Xyz Ltd,John D,Montreal,494.04,494.04,Approved,Nora,2023-01-14,False
4264,INV5264,Greenline,Naman Goyal,Calgary,2982.14,2982.14,Approved,Steve,2023-07-04,False
4265,INV5265,Xyz Ltd,Alex P,Montreal,183.91,183.91,Flagged,Nora,2023-07-12,False
4266,INV5266,Greenline,Naman Goyal,Montreal,2833.13,2833.13,Flagged,Nora,2023-09-13,False
4267,INV5267,Greenline,John D,Montreal,1815.99,1815.99,Flagged,Nora,2023-08-21,False
4268,INV5268,Xyz Ltd,Leah T,Windsor,3252.15,3263.15,Approved,Kathy,2023-02-24,True
4269,INV5269,Ab Trucks,John D,Vancouver,2753.71,2753.71,Flagged,Maria,2023-05-29,False
4270,INV5270,Greenline,Ravi K,Calgary,1380.62,1380.62,Flagged,Steve,2023-08-20,False
4271,INV5271,Fastship,Alex P,Toronto,895.52,895.52,Approved,David,2023-01-17,False
4272,INV5272,Quickmove,Leah T,Calgary,2083.09,2083.09,Pending,Steve,2023-06-21,False
4273,INV5273,Roadx,Ravi K,Calgary,4935.5,4935.5,Pending,Steve,2023-03-10,False
4274,INV5274,Ab Trucks,Alex P,Windsor,2234.92,2234.92,Pending,Kathy,2023-07-26,False
4275,INV5275,Xyz Ltd,John D,Windsor,3769.06,3769.06,Pending,Kathy,2023-04-07,False
4276,INV5276,Ab Trucks,John D,Montreal,379.17,366.17,Pending,Nora,2023-12-17,True
4277,INV5277,Abc Corp,Sonia M,Calgary,1956.44,1956.44,Approved,Steve,2023-02-23,False
4278,INV5278,Abc Corp,Sonia M,Vancouver,2943.58,2943.58,Pending,Maria,2023-05-02,False
4279,INV5279,Greenline,John D,Windsor,3780.86,3780.86,Pending,Kathy,2023-03-25,False
4280,INV5280,Abc Corp,John D,Windsor,2689.08,2689.08,Approved,Kathy,2023-03-11,False
4281,INV5281,Fastship,Naman Goyal,Vancouver,2624.95,2624.95,Approved,Maria,2023-12-30,False
4282,INV5282,Quickmove,Naman Goyal,Windsor,3843.14,3811.14,Approved,Kathy,2023-06-08,True
4283,INV5283,Roadx,Ravi K,Vancouver,1635.11,1635.11,Pending,Maria,2023-11-01,False
4284,INV5284,Ab Trucks,Sonia M,Toronto,543.99,543.99,Flagged,David,2023-03-10,False
4285,INV5285,Abc Corp,Sonia M,Vancouver,1801.04,1801.04,Flagged,Maria,2023-02-03,False
4286,INV5286,Greenline,John D,Toronto,879.08,879.08,Pending,David,2023-02-12,False
4287,INV5287,Roadx,John D,Montreal,4833.13,4833.13,Flagged,Nora,2023-05-19,False
4288,INV5288,Ab Trucks,Ravi K,Montreal,2929.81,2966.81,Flagged,Nora,2023-07-03,True
4289,INV5289,Greenline,Leah T,Windsor,2288.34,2288.34,Approved,Kathy,2023-12-17,False
4290,INV5290,Greenline,Leah T,Vancouver,4569.05,4569.05,Pending,Maria,2023-10-20,False
4291,INV5291,Abc Corp,Leah T,Windsor,4511.77,4511.77,Pending,Kathy,2023-12-11,False
4292,INV5292,Abc Corp,Sonia M,Vancouver,2136.92,2117.92,Flagged,Maria,2023-08-21,True
4293,INV5293,Greenline,Naman Goyal,Windsor,4386.16,4351.16,Pending,Kathy,2023-08-05,True
4294,INV5294,Xyz Ltd,Leah T,Montreal,413.73,413.73,Approved,Nora,2023-05-23,False
4295,INV5295,Greenline,Alex P,Montreal,4440.02,4440.02,Flagged,Nora,2023-04-28,False
4296,INV5296,Roadx,Ravi K,Windsor,1621.86,1621.86,Approved,Kathy,2023-07-03,False
4297,INV5297,Greenline,Leah T,Vancouver,2869.1,2821.1,Flagged,Maria,2023-12-29,True
4298,INV5298,Fastship,Alex P,Calgary,1421.47,1421.47,Pending,Steve,2024-01-01,False
4299,INV5299,Quickmove,Leah T,Vancouver,4925.52,4925.52,Approved,Maria,2023-12-19,False
4300,INV5300,Fastship,Naman Goyal,Windsor,451.72,451.72,Approved,Kathy,2023-01-28,False
4301,INV5301,Fastship,Naman Goyal,Vancouver,2290.08,2290.08,Approved,Maria,2023-08-31,False
4302,INV5302,Xyz Ltd,Leah T,Toronto,3142.84,3142.84,Flagged,David,2023-12-15,False
4303,INV5303,Xyz Ltd,Alex P,Vancouver,3116.5,3116.5,Flagged,Maria,2023-08-04,False
4304,INV5304,Greenline,Ravi K,Montreal,3719.92,3709.92,Approved,Nora,2023-11-20,True
4305,INV5305,Fastship,Alex P,Montreal,3649.64,3649.64,Approved,Nora,2023-07-30,False
4306,INV5306,Xyz Ltd,Ravi K,Toronto,3986.4,4034.4,Flagged,David,2023-12-02,True
4307,INV5307,Abc Corp,Leah T,Vancouver,1248.01,1248.01,Pending,Maria,2023-05-11,False
4308,INV5308,Greenline,Ravi K,Calgary,1915.48,1884.48,Pending,Steve,2023-07-27,True
4309,INV5309,Roadx,John D,Vancouver,1971.96,1971.96,Approved,Maria,2023-08-21,False
4310,INV5310,Quickmove,Sonia M,Montreal,4783.61,4738.61,Pending,Nora,2023-01-16,True
4311,INV5311,Ab Trucks,Sonia M,Montreal,2105.63,2105.63,Flagged,Nora,2023-10-25,False
4312,INV5312,Greenline,Naman Goyal,Windsor,1187.16,1187.16,Pending,Kathy,2023-06-13,False
4313,INV5313,Ab Trucks,John D,Montreal,3198.49,3198.49,Flagged,Nora,2023-10-05,False
4314,INV5314,Fastship,Sonia M,Windsor,2193.61,2193.61,Approved,Kathy,2023-04-03,False
4315,INV5315,Quickmove,Leah T,Montreal,1325.39,1325.39,Pending,Nora,2023-11-18,False
4316,INV5316,Ab Trucks,Naman Goyal,Montreal,3604.16,3604.16,Pending,Nora,2023-09-19,False
4317,INV5317,Fastship,Ravi K,Calgary,1040.43,1040.43,Flagged,Steve,2023-11-14,False
4318,INV5318,Abc Corp,Alex P,Windsor,3203.43,3201.43,Flagged,Kathy,2023-06-08,True
4319,INV5319,Ab Trucks,Alex P,Windsor,2209.6,2209.6,Approved,Kathy,2023-04-02,False
4320,INV5320,Quickmove,Ravi K,Montreal,1663.92,1663.92,Approved,Nora,2023-01-30,False
4321,INV5321,Greenline,Leah T,Windsor,4735.31,4735.31,Flagged,Kathy,2023-08-20,False
4322,INV5322,Fastship,Ravi K,Montreal,1689.6,1689.6,Flagged,Nora,2023-03-07,False
4323,INV5323,Greenline,Alex P,Montreal,1802.79,1802.79,Approved,Nora,2023-08-25,False
4324,INV5324,Quickmove,Sonia M,Vancouver,4366.13,4366.13,Flagged,Maria,2023-02-26,False
4325,INV5325,Xyz Ltd,Naman Goyal,Windsor,732.31,732.31,Pending,Kathy,2023-04-26,False
4326,INV5326,Fastship,Alex P,Toronto,629.54,629.54,Approved,David,2023-09-07,False
4327,INV5327,Ab Trucks,Leah T,Windsor,1485.27,1485.27,Pending,Kathy,2023-07-02,False
4328,INV5328,Fastship,Sonia M,Windsor,2999.02,2999.02,Flagged,Kathy,2023-06-05,False
4329,INV5329,Greenline,Sonia M,Calgary,1983.07,1983.07,Approved,Steve,2023-05-06,False
4330,INV5330,Abc Corp,Sonia M,Toronto,3081.92,3081.92,Approved,David,2023-01-01,False
4331,INV5331,Fastship,John D,Toronto,882.78,882.78,Approved,David,2023-11-25,False
4332,INV5332,Ab Trucks,John D,Calgary,1381.11,1381.11,Flagged,Steve,2023-10-04,False
4333,INV5333,Xyz Ltd,Sonia M,Calgary,2869.3,2869.3,Approved,Steve,2023-02-16,False
4334,INV5334,Roadx,Leah T,Windsor,1164.03,1164.03,Approved,Kathy,2023-07-03,False
4335,INV5335,Abc Corp,Ravi K,Vancouver,2171.74,2171.74,Approved,Maria,2023-06-17,False
4336,INV5336,Xyz Ltd,Leah T,Calgary,2905.97,2905.97,Approved,Steve,2023-08-16,False
4337,INV5337,Fastship,John D,Toronto,4870.89,4870.89,Flagged,David,2023-08-23,False
4338,INV5338,Greenline,Alex P,Toronto,491.44,491.44,Approved,David,2023-04-05,False
4339,INV5339,Quickmove,John D,Windsor,2356.03,2356.03,Approved,Kathy,2023-06-27,False
4340,INV5340,Greenline,Ravi K,Vancouver,2041.73,2041.73,Flagged,Maria,2023-09-02,False
4341,INV5341,Ab Trucks,Naman Goyal,Montreal,4138.78,4138.78,Approved,Nora,2023-11-29,False
4342,INV5342,Greenline,John D,Calgary,4511.46,4511.46,Pending,Steve,2023-01-05,False
4343,INV5343,Abc Corp,Leah T,Calgary,4544.36,4544.36,Approved,Steve,2023-05-30,False
4344,INV5344,Greenline,Leah T,Windsor,1938.18,1938.18,Approved,Kathy,2023-12-14,False
4345,INV5345,Ab Trucks,Sonia M,Vancouver,1592.81,1592.81,Pending,Maria,2023-10-29,False
4346,INV5346,Xyz Ltd,Sonia M,Toronto,2300.77,2300.77,Flagged,David,2023-12-07,False
4347,INV5347,Fastship,Sonia M,Toronto,1785.53,1785.53,Approved,David,2023-06-14,False
4348,INV5348,Quickmove,Naman Goyal,Montreal,3622.37,3622.37,Pending,Nora,2023-12-10,False
4349,INV5349,Fastship,Ravi K,Toronto,1146.5,1146.5,Flagged,David,2023-01-05,False
4350,INV5350,Greenline,Alex P,Calgary,3327.55,3327.55,Flagged,Steve,2023-05-16,False
4351,INV5351,Xyz Ltd,Leah T,Montreal,4642.24,4624.24,Pending,Nora,2023-04-30,True
4352,INV5352,Fastship,Leah T,Vancouver,1471.58,1471.58,Flagged,Maria,2023-07-07,False
4353,INV5353,Roadx,Ravi K,Montreal,3416.76,3416.76,Pending,Nora,2023-01-15,False
4354,INV5354,Greenline,Naman Goyal,Vancouver,803.45,803.45,Pending,Maria,2023-06-18,False
4355,INV5355,Quickmove,Sonia M,Toronto,694.78,694.78,Flagged,David,2023-03-17,False
4356,INV5356,Ab Trucks,Ravi K,Windsor,666.66,666.66,Pending,Kathy,2023-03-05,False
4357,INV5357,Roadx,Alex P,Montreal,778.79,778.79,Flagged,Nora,2023-06-20,False
4358,INV5358,Greenline,Sonia M,Montreal,1159.21,1159.21,Pending,Nora,2023-01-25,False
4359,INV5359,Roadx,Alex P,Calgary,2857.87,2857.87,Flagged,Steve,2023-01-11,False
4360,INV5360,Fastship,John D,Calgary,3858.23,3858.23,Pending,Steve,2023-07-01,False
4361,INV5361,Quickmove,Alex P,Vancouver,721.6,721.6,Approved,Maria,2023-09-09,False
4362,INV5362,Ab Trucks,Sonia M,Windsor,4363.07,4363.07,Flagged,Kathy,2023-11-08,False
4363,INV5363,Greenline,John D,Calgary,4229.31,4229.31,Pending,Steve,2023-03-09,False
4364,INV5364,Abc Corp,Sonia M,Calgary,3664.2,3664.2,Flagged,Steve,2023-11-18,False
4365,INV5365,Ab Trucks,Leah T,Toronto,2187.23,2187.23,Flagged,David,2023-12-07,False
4366,INV5366,Abc Corp,Sonia M,Toronto,107.63,136.63,Approved,David,2023-12-08,True
4367,INV5367,Roadx,John D,Calgary,3700.35,3700.35,Flagged,Steve,2023-07-28,False
4368,INV5368,Xyz Ltd,Alex P,Vancouver,4407.03,4407.03,Flagged,Maria,2023-01-28,False
4369,INV5369,Ab Trucks,Leah T,Windsor,1742.9,1742.9,Approved,Kathy,2023-07-03,False
4370,INV5370,Roadx,Naman Goyal,Calgary,3618.14,3618.14,Pending,Steve,2023-06-10,False
4371,INV5371,Abc Corp,Naman Goyal,Vancouver,404.03,404.03,Pending,Maria,2023-06-11,False
4372,INV5372,Fastship,Naman Goyal,Vancouver,3576.52,3576.52,Pending,Maria,2023-08-03,False
4373,INV5373,Fastship,Naman Goyal,Calgary,434.71,434.71,Pending,Steve,2023-12-14,False
4374,INV5374,Xyz Ltd,Ravi K,Vancouver,2977.21,2977.21,Pending,Maria,2023-10-26,False
4375,INV5375,Ab Trucks,Naman Goyal,Montreal,3028.01,3028.01,Pending,Nora,2023-05-05,False
4376,INV5376,Ab Trucks,John D,Vancouver,1580.57,1580.57,Approved,Maria,2023-12-28,False
4377,INV5377,Ab Trucks,Naman Goyal,Calgary,487.7,487.7,Pending,Steve,2023-08-09,False
4378,INV5378,Roadx,Sonia M,Vancouver,4751.74,4751.74,Approved,Maria,2023-10-02,False
4379,INV5379,Quickmove,Naman Goyal,Calgary,2724.33,2724.33,Flagged,Steve,2023-08-29,False
4380,INV5380,Quickmove,Alex P,Toronto,2940.81,2940.81,Approved,David,2023-03-24,False
