Invoice_ID,Client_Name,Billing_Clerk,Region,Freight_Amount,Billed_Amount,Status,Region_Manager,Date_Processed,Error_Flag
INV4522,QuickMove,Leah T,Windsor,4014.24,3975.24,Approved,Kathy,2023-10-19,Yes
INV4523,AB Trucks,Leah T,Calgary,4573.37,4573.37,Pending,Steve,2023-04-10,No
INV4524,RoadX,John D,Toronto,3029.08,3029.08,Flagged,David,2023-04-17,Yes
INV4525,XYZ Ltd,Sonia M,Vancouver,4246.77,4223.77,Pending,Maria,2023-04-16,Yes
INV4526,RoadX,Leah T,Windsor,1236.17,1236.17,Flagged,Kathy,2023-12-24,Yes
INV4527,QuickMove,Sonia M,Windsor,4092.19,4092.19,Flagged,Kathy,2023-04-07,No
INV4528,XYZ Ltd,John D,Calgary,1186.27,1186.27,Flagged,Steve,2023-06-18,No
INV4529,ABC Corp,Leah T,Calgary,4679.68,4679.68,Approved,Steve,2023-11-07,No
INV4530,GreenLine,Naman Goyal,Windsor,1716.87,1716.87,Flagged,Kathy,2023-07-20,No
INV4531,RoadX,Alex P,Calgary,942.01,942.01,Pending,Steve,2023-01-07,No
INV4532,AB Trucks,,Calgary,826.03,838.03,Approved,Steve,2023-05-23,Yes
INV4533,ABC Corp,Leah T,Calgary,1017.63,1017.63,Approved,Steve,2023-01-11,No
INV4534,GreenLine,Leah T,Calgary,2292.95,2292.95,Approved,Steve,2023-12-12,No
INV4535,AB Trucks,John D,Calgary,2658.53,2658.53,Pending,Steve,2023-05-09,No
INV4536,FastShip,Naman Goyal,Montreal,4577.55,4577.55,Flagged,Nora,,No
INV4537,AB Trucks,Ravi K,Montreal,1966.97,1966.97,Approved,Nora,2023-11-11,No
INV4538,XYZ Ltd,Leah T,Montreal,1165.66,1165.66,Flagged,Nora,2023-09-30,No
INV4539,XYZ Ltd,Alex P,Windsor,3744.72,3725.72,Flagged,Kathy,2023-11-03,Yes
INV4540,FastShip,John D,Vancouver,759.81,759.81,Pending,Maria,2024-01-01,No
INV4541,ABC Corp,Leah T,Windsor,4472.19,4472.19,Approved,Kathy,2023-03-12,No
INV4542,GreenLine,Leah T,Montreal,2106.06,2106.06,Pending,Nora,2023-10-22,No
INV4543,AB Trucks,John D,Windsor,3107.82,3107.82,Approved,Kathy,2023-06-30,No
INV4544,XYZ Ltd,John D,Vancouver,1012.3,1012.3,Approved,Maria,2023-08-15,No
INV4545,ABC Corp,Sonia M,Calgary,813.09,813.09,Flagged,Steve,2023-08-27,No
INV4546,FastShip,Leah T,Toronto,4014.31,4014.31,Flagged,David,2023-09-09,No
INV4547,QuickMove,Ravi K,Montreal,2205.54,2249.54,Approved,Nora,2023-10-31,Yes
INV4548,RoadX,Alex P,Montreal,4935.04,4935.04,Approved,Nora,2023-05-04,No
INV4549,QuickMove,Naman Goyal,Vancouver,2669.06,2669.06,Flagged,Maria,2023-05-21,No
INV4550,QuickMove,Naman Goyal,Calgary,4243.7,4243.7,Approved,Steve,2023-04-05,No
INV4551,XYZ Ltd,Ravi K,Calgary,4901.82,4901.82,Approved,Steve,2023-08-05,No
INV4552,FastShip,John D,Toronto,1477.64,1477.64,Approved,David,2023-05-29,No
INV4553,AB Trucks,John D,Calgary,4024.32,4024.32,Pending,Steve,2023-12-12,No
INV4554,QuickMove,John D,Vancouver,207.83,207.83,Approved,Maria,2023-02-27,No
INV4555,QuickMove,Leah T,Calgary,3430.8,3430.8,Approved,Steve,2023-03-06,No
INV4556,GreenLine,John D,Vancouver,3751.49,3758.49,Flagged,Maria,2023-01-08,Yes
INV4557,XYZ Ltd,John D,Montreal,2439.08,2439.08,Flagged,Nora,2023-12-17,No
INV4558,XYZ Ltd,Leah T,Montreal,894.32,894.32,Pending,Nora,2023-09-20,No
INV4559,AB Trucks,Leah T,Montreal,3121.93,3121.93,Flagged,Nora,2023-03-02,No
INV4560,RoadX,Ravi K,Windsor,4497.89,4497.89,Approved,Kathy,2023-06-02,No
INV4561,ABC Corp,Sonia M,Montreal,4663.46,4663.46,Pending,Nora,2023-01-26,No
INV4562,GreenLine,Leah T,Vancouver,3755.9,3755.9,Approved,Maria,2023-11-03,No
INV4563,XYZ Ltd,Alex P,Toronto,1392.19,1392.19,Approved,David,2023-01-23,No
INV4564,GreenLine,John D,Calgary,4364.6,4364.6,Approved,Steve,2023-12-31,No
INV4565,XYZ Ltd,Sonia M,Montreal,4455.23,4455.23,Pending,Nora,2023-02-12,No
INV4566,GreenLine,Naman Goyal,Windsor,1899.49,1930.49,Flagged,Kathy,2023-09-30,Yes
INV4567,FastShip,Ravi K,Windsor,996.61,996.61,Flagged,Kathy,2023-06-27,No
INV4568,QuickMove,Sonia M,Vancouver,4385.83,4385.83,Flagged,Maria,2023-10-27,No
INV4569,XYZ Ltd,Leah T,Toronto,4436.98,4436.98,Approved,David,2023-03-05,No
INV4570,GreenLine,John D,Montreal,594.44,594.44,Pending,Nora,2023-12-27,No
INV4571,ABC Corp,John D,Montreal,4838.22,4838.22,Flagged,Nora,2023-08-25,No
INV4572,FastShip,,Windsor,2712.09,2712.09,Pending,Kathy,2023-03-20,No
INV4573,FastShip,Sonia M,Vancouver,4969.28,4924.28,Pending,Maria,2023-03-25,Yes
INV4574,ABC Corp,,Windsor,2280.54,2280.54,Approved,Kathy,2023-08-06,No
INV4575,GreenLine,Leah T,Windsor,2713.09,2713.09,Pending,Kathy,2023-02-03,No
INV4576,AB Trucks,Sonia M,Toronto,1403.81,1403.81,Flagged,David,2023-12-17,No
INV4577,ABC Corp,John D,Vancouver,4504.84,4504.84,Flagged,Maria,2023-05-19,No
INV4578,GreenLine,Naman Goyal,Toronto,2274.19,2274.19,Pending,David,2023-05-19,No
INV4579,ABC Corp,Naman Goyal,Vancouver,4091.61,4091.61,Pending,Maria,2023-04-15,No
INV4580,ABC Corp,Alex P,Montreal,490.7,490.7,Pending,Nora,2023-03-08,No
INV4581,XYZ Ltd,John D,Calgary,3962.41,3962.41,Pending,Steve,2023-05-26,No
INV4582,GreenLine,John D,Calgary,2502.19,2502.19,Flagged,Steve,2023-04-18,No
INV4583,AB Trucks,Sonia M,Vancouver,126.5,126.5,Flagged,Maria,2023-02-23,No
INV4584,QuickMove,Sonia M,Calgary,1208.69,1208.69,Approved,Steve,2023-11-19,No
INV4585,XYZ Ltd,John D,Windsor,1049.28,1049.28,Pending,Kathy,2023-04-10,No
INV4586,ABC Corp,Alex P,Montreal,3783.65,3783.65,Flagged,Nora,2023-04-02,No
INV4587,QuickMove,John D,Montreal,2438.29,2438.29,Pending,Nora,2023-12-30,No
INV4588,RoadX,Leah T,Calgary,882.62,882.62,Flagged,Steve,2023-05-13,Yes
INV4589,QuickMove,Sonia M,Vancouver,1358.33,1358.33,Approved,Maria,2023-08-27,No
INV4590,ABC Corp,John D,Windsor,2569.98,2569.98,Flagged,Kathy,2023-11-15,No
INV4591,ABC Corp,Sonia M,Vancouver,196.23,196.23,Flagged,Maria,2023-04-25,No
INV4592,GreenLine,John D,Calgary,2178.22,2178.22,Approved,Steve,2023-11-16,No
INV4593,GreenLine,Ravi K,Montreal,3422.5,3422.5,Pending,Nora,2023-08-29,No
INV4594,XYZ Ltd,Sonia M,Montreal,2637.0,2637.0,Flagged,Nora,2023-04-17,No
INV4595,AB Trucks,Alex P,Vancouver,3030.69,3030.69,Approved,Maria,2023-07-11,No
INV4596,XYZ Ltd,Ravi K,Toronto,1700.43,1700.43,Approved,David,2023-04-26,No
INV4597,FastShip,Leah T,Vancouver,997.07,997.07,Approved,Maria,2023-02-01,No
INV4598,ABC Corp,John D,Toronto,4067.73,4067.73,Flagged,David,2023-01-03,No
INV4599,QuickMove,Leah T,Vancouver,4537.61,4537.61,Pending,Maria,2023-03-04,No
INV4600,RoadX,Sonia M,Toronto,2602.63,2602.63,Flagged,David,2023-07-29,No
INV4601,ABC Corp,Ravi K,Toronto,1594.7,1602.7,Flagged,David,2023-12-13,Yes
INV4602,ABC Corp,Leah T,Toronto,2604.9,2604.9,Flagged,David,2023-03-03,No
INV4603,XYZ Ltd,Alex P,Toronto,4407.03,4407.03,Approved,David,2023-02-04,No
INV4604,RoadX,Sonia M,Windsor,3487.89,3487.89,Pending,Kathy,2023-05-21,No
INV4605,RoadX,Ravi K,Toronto,4307.22,4275.22,Flagged,David,2023-09-21,Yes
INV4606,RoadX,Leah T,Toronto,1709.06,1709.06,Pending,David,2023-02-09,No
INV4607,XYZ Ltd,Ravi K,Montreal,3588.7,3588.7,Flagged,Nora,2023-12-21,No
INV4608,ABC Corp,Ravi K,Windsor,3299.94,3299.94,Pending,Kathy,2023-02-15,No
INV4609,XYZ Ltd,Leah T,Toronto,2900.92,2900.92,Approved,David,2023-08-15,Yes
INV4610,,Naman Goyal,Calgary,2688.3,2688.3,Pending,Steve,2023-08-10,Yes
INV4611,GreenLine,John D,Windsor,2799.79,2799.79,Approved,Kathy,2023-02-28,No
INV4612,XYZ Ltd,Sonia M,Montreal,4263.39,4263.39,Approved,Nora,2023-03-20,No
INV4613,RoadX,Sonia M,Vancouver,4588.37,4588.37,Pending,Maria,2023-03-15,No
INV4614,ABC Corp,Sonia M,Montreal,653.02,653.02,Flagged,Nora,2023-12-13,No
INV4615,XYZ Ltd,Ravi K,Montreal,2886.98,2870.98,Flagged,Nora,2023-02-25,Yes
INV4616,,Leah T,Windsor,4600.2,4600.2,Flagged,Kathy,2023-05-26,No
INV4617,XYZ Ltd,John D,Windsor,760.23,752.23,Flagged,Kathy,2023-05-10,Yes
INV4618,FastShip,Alex P,Calgary,2123.01,2123.01,Pending,Steve,2023-11-01,No
INV4619,GreenLine,Sonia M,Calgary,536.49,536.49,Flagged,Steve,2023-11-23,No
INV4620,QuickMove,Leah T,Windsor,656.03,656.03,Flagged,Kathy,2023-08-08,No
INV4621,RoadX,John D,Windsor,4530.14,4530.14,Approved,Kathy,2023-07-03,No
INV4622,AB Trucks,John D,Windsor,2286.28,2286.28,Pending,Kathy,2023-01-16,No
INV4623,QuickMove,Naman Goyal,Vancouver,3474.82,3474.82,Approved,Maria,2023-03-30,No
INV4624,RoadX,Leah T,Montreal,780.68,780.68,Approved,Nora,2023-11-09,No
INV4625,AB Trucks,Sonia M,Calgary,207.54,207.54,Flagged,Steve,2023-02-23,No
INV4626,,Ravi K,Calgary,4463.37,4463.37,Flagged,Steve,2023-08-04,No
INV4627,XYZ Ltd,John D,Toronto,2915.27,2915.27,Pending,David,2023-05-02,No
INV4628,FastShip,John D,Vancouver,197.94,197.94,Approved,Maria,2023-09-03,No
INV4629,FastShip,Alex P,Windsor,4962.46,4962.46,Flagged,Kathy,2023-05-19,No
INV4630,QuickMove,Naman Goyal,Windsor,2511.74,2511.74,Approved,Kathy,2023-09-27,No
INV4631,ABC Corp,John D,Vancouver,2431.79,2431.79,Flagged,Maria,2023-03-03,No
INV4632,QuickMove,John D,Calgary,3142.48,3092.48,Flagged,Steve,2023-10-06,Yes
INV4633,,Ravi K,Windsor,138.73,138.73,Flagged,Kathy,2023-05-17,No
INV4634,AB Trucks,Ravi K,Toronto,2888.78,2888.78,Flagged,David,2023-10-26,No
INV4635,XYZ Ltd,Alex P,Calgary,3184.47,3184.47,Pending,Steve,2023-04-19,No
INV4636,QuickMove,Leah T,Montreal,1555.07,1555.07,Approved,Nora,2023-02-09,No
INV4637,AB Trucks,Alex P,Vancouver,3661.58,3661.58,Approved,Maria,2023-11-05,No
INV4638,RoadX,Alex P,Calgary,1949.42,1951.42,Pending,Steve,2023-10-31,Yes
INV4639,AB Trucks,,Montreal,3617.09,3656.09,Pending,Nora,2023-04-30,Yes
INV4640,RoadX,Leah T,Toronto,804.74,804.74,Pending,David,2023-10-28,No
INV4641,QuickMove,Ravi K,Vancouver,4577.12,4577.12,Flagged,Maria,2023-04-15,No
INV4642,GreenLine,Naman Goyal,Windsor,4409.34,4409.34,Flagged,Kathy,2023-05-10,No
INV4643,QuickMove,Sonia M,Windsor,838.07,838.07,Approved,Kathy,2023-09-19,Yes
INV4644,RoadX,Sonia M,Montreal,4698.42,4698.42,Pending,Nora,2023-08-10,No
INV4645,AB Trucks,Naman Goyal,Calgary,2833.12,2833.12,Approved,Steve,2023-06-25,No
INV4646,AB Trucks,Sonia M,Toronto,3538.08,3538.08,Pending,David,2023-07-27,No
INV4647,RoadX,Leah T,Montreal,4217.44,4217.44,Approved,Nora,2023-10-06,No
INV4648,FastShip,Ravi K,Toronto,509.49,509.49,Pending,David,2023-08-29,No
INV4649,GreenLine,Sonia M,Toronto,929.49,929.49,Pending,David,2023-12-04,No
INV4650,ABC Corp,Leah T,Toronto,1522.92,1529.92,Flagged,David,2023-01-13,Yes
INV4651,XYZ Ltd,Ravi K,Vancouver,2438.3,2438.3,Approved,Maria,2023-12-04,No
INV4652,AB Trucks,Leah T,Montreal,1795.67,1795.67,Flagged,Nora,2023-10-31,No
INV4653,XYZ Ltd,Naman Goyal,Vancouver,2578.65,2578.65,Flagged,Maria,2023-01-08,No
INV4654,ABC Corp,Alex P,Calgary,1010.99,1010.99,Approved,Steve,2023-05-08,No
INV4655,QuickMove,Naman Goyal,Calgary,3442.56,3442.56,Flagged,Steve,2023-11-07,No
INV4656,XYZ Ltd,Sonia M,Windsor,373.1,373.1,Pending,Kathy,2023-01-12,No
INV4657,ABC Corp,Ravi K,Windsor,1871.1,1871.1,Pending,Kathy,2023-08-14,No
INV4658,RoadX,Leah T,Windsor,977.26,977.26,Pending,Kathy,2023-06-10,No
INV4659,FastShip,Sonia M,Calgary,3676.67,3676.67,Pending,Steve,2023-08-24,No
INV4660,AB Trucks,Sonia M,Toronto,4429.9,4429.9,Flagged,David,2023-12-28,No
INV4661,ABC Corp,Alex P,Toronto,486.05,486.05,Approved,David,,No
INV4662,XYZ Ltd,Sonia M,Montreal,3946.69,3946.69,Flagged,Nora,2023-12-13,No
INV4663,AB Trucks,Alex P,Calgary,4489.04,4489.04,Approved,Steve,2023-10-08,No
INV4664,FastShip,Ravi K,Windsor,4872.45,4872.45,Approved,Kathy,2023-05-29,No
INV4665,RoadX,Ravi K,Calgary,2938.99,2981.99,Flagged,Steve,2023-09-06,Yes
INV4666,QuickMove,Leah T,Toronto,1704.22,1704.22,Flagged,David,2023-02-23,Yes
INV4667,AB Trucks,Alex P,Toronto,1677.67,1677.67,Pending,David,2023-01-15,No
INV4668,QuickMove,Naman Goyal,Vancouver,1956.95,1956.95,Approved,Maria,2023-11-10,No
INV4669,ABC Corp,Ravi K,Vancouver,3102.07,3102.07,Approved,Maria,2023-11-23,No
INV4670,FastShip,Leah T,Montreal,2502.13,2502.13,Approved,Nora,2023-10-31,No
INV4671,XYZ Ltd,Naman Goyal,Calgary,3302.81,3302.81,Pending,Steve,2023-11-18,No
INV4672,FastShip,Ravi K,Vancouver,292.64,292.64,Approved,Maria,2023-01-10,No
INV4673,FastShip,Ravi K,Vancouver,618.82,618.82,Approved,Maria,2023-07-23,No
INV4674,GreenLine,Leah T,Calgary,4885.04,4885.04,Pending,Steve,2023-03-19,No
INV4675,FastShip,Leah T,Toronto,4977.39,4977.39,Flagged,David,2023-03-31,No
INV4676,FastShip,John D,Montreal,3758.63,3758.63,Pending,Nora,2023-09-19,No
INV4677,AB Trucks,Sonia M,Montreal,1356.35,1394.35,Pending,Nora,2023-10-24,Yes
INV4678,XYZ Ltd,Sonia M,Montreal,4771.57,4771.57,Flagged,Nora,2023-06-12,No
INV4679,AB Trucks,Naman Goyal,Vancouver,1147.14,1147.14,Approved,Maria,2023-07-14,No
INV4680,AB Trucks,Sonia M,Toronto,3684.01,3684.01,Flagged,David,2023-06-02,No
INV4681,ABC Corp,Naman Goyal,Montreal,664.77,664.77,Approved,Nora,2023-01-17,No
INV4682,,Ravi K,Calgary,3279.63,3279.63,Pending,Steve,2023-10-14,No
INV4683,GreenLine,John D,Montreal,3821.62,3821.62,Approved,Nora,2023-06-09,No
INV4684,GreenLine,John D,Windsor,4312.24,4312.24,Pending,Kathy,2023-01-21,No
INV4685,QuickMove,Ravi K,Toronto,3698.1,3698.1,Approved,David,2023-03-24,No
INV4686,ABC Corp,Leah T,Windsor,4625.08,4625.08,Pending,Kathy,2023-03-21,No
INV4687,QuickMove,Alex P,Toronto,2652.52,2652.52,Approved,David,2023-03-15,No
INV4688,QuickMove,Alex P,Calgary,3419.4,3419.4,Approved,Steve,2023-08-02,No
INV4689,RoadX,Sonia M,Vancouver,1910.8,1910.8,Approved,Maria,2023-04-04,No
INV4690,XYZ Ltd,Leah T,Vancouver,150.91,150.91,Flagged,Maria,2023-12-25,No
INV4691,XYZ Ltd,Naman Goyal,Toronto,3807.8,3807.8,Pending,David,2023-09-26,No
INV4692,AB Trucks,John D,Montreal,4362.32,4362.32,,Nora,2023-06-02,No
INV4693,AB Trucks,Sonia M,Windsor,952.23,980.23,Pending,Kathy,2023-01-02,Yes
INV4694,RoadX,Ravi K,Calgary,240.34,240.34,Flagged,Steve,2023-07-16,No
INV4695,AB Trucks,,Montreal,906.06,906.06,Flagged,Nora,2023-09-02,No
INV4696,XYZ Ltd,John D,Vancouver,4486.92,4486.92,Flagged,Maria,2023-03-10,No
INV4697,QuickMove,Naman Goyal,Montreal,1548.0,1548.0,Flagged,Nora,2023-10-27,No
INV4698,FastShip,Naman Goyal,Windsor,1245.15,1219.15,Approved,Kathy,2023-09-21,Yes
INV4699,GreenLine,Alex P,Vancouver,171.49,171.49,Pending,Maria,2023-02-13,No
INV4700,FastShip,Sonia M,Toronto,1555.57,1555.57,Approved,David,2023-11-11,No
INV4701,FastShip,Ravi K,Calgary,3606.63,3606.63,Flagged,Steve,2023-02-05,No
INV4702,XYZ Ltd,John D,Calgary,4799.54,4799.54,Flagged,Steve,2023-08-14,No
INV4703,FastShip,Naman Goyal,Vancouver,1632.43,1632.43,Approved,Maria,2023-02-18,No
INV4704,RoadX,John D,Toronto,1279.36,1279.36,Pending,David,2023-05-07,No
INV4705,ABC Corp,Ravi K,Windsor,4451.54,4451.54,Flagged,Kathy,2023-10-27,No
INV4706,AB Trucks,John D,Calgary,4277.27,4277.27,Approved,Steve,2023-07-06,No
INV4707,ABC Corp,Sonia M,Vancouver,1707.99,1707.99,Approved,Maria,2023-05-27,No
INV4708,QuickMove,Alex P,Calgary,437.15,397.15,Approved,Steve,2023-09-28,Yes
INV4709,GreenLine,John D,Toronto,4960.75,4960.75,Approved,David,2023-05-16,No
INV4710,AB Trucks,Leah T,Windsor,3435.45,3435.45,Pending,Kathy,2023-03-20,No
INV4711,FastShip,Alex P,Toronto,4640.24,4640.24,,David,2023-11-21,No
INV4712,GreenLine,Ravi K,Montreal,1775.18,1775.18,Flagged,Nora,2023-05-26,No
INV4713,AB Trucks,Alex P,Toronto,3273.66,3273.66,Flagged,David,2023-09-27,No
INV4714,RoadX,John D,Toronto,3405.04,3357.04,Pending,David,2023-09-04,Yes
INV4715,RoadX,John D,Calgary,4377.24,4377.24,Pending,Steve,2023-09-12,No
INV4716,RoadX,Leah T,Toronto,4965.98,4965.98,Approved,David,2023-04-06,No
INV4717,RoadX,Naman Goyal,Vancouver,632.46,615.46,Approved,Maria,2023-08-31,Yes
INV4718,FastShip,Leah T,Calgary,3192.47,3192.47,Approved,Steve,2023-01-14,Yes
INV4719,ABC Corp,John D,Calgary,1748.56,1758.56,Flagged,Steve,2023-03-17,Yes
INV4720,AB Trucks,Alex P,Montreal,4077.13,4077.13,Flagged,Nora,2023-07-20,No
INV4721,FastShip,Leah T,Vancouver,3795.33,3759.33,Flagged,Maria,2023-05-08,Yes
INV4722,RoadX,Leah T,Toronto,4473.34,4473.34,Flagged,David,2023-07-29,No
INV4723,QuickMove,Naman Goyal,Montreal,1784.14,1780.14,Approved,Nora,2023-06-05,Yes
INV4724,ABC Corp,John D,Vancouver,1004.2,1004.2,Flagged,Maria,2024-01-01,No
INV4725,QuickMove,John D,Montreal,206.83,206.83,Flagged,Nora,2023-07-05,No
INV4726,GreenLine,Ravi K,Windsor,1351.98,1351.98,Approved,Kathy,2023-10-13,No
INV4727,QuickMove,Naman Goyal,Toronto,1899.14,1899.14,Approved,David,2023-05-08,No
INV4728,GreenLine,Ravi K,Montreal,4735.73,4735.73,Pending,Nora,2023-05-13,No
INV4729,GreenLine,Ravi K,Windsor,2507.73,2507.73,Approved,Kathy,2023-10-31,No
INV4730,RoadX,Ravi K,Toronto,2826.55,2826.55,Flagged,David,2023-09-23,No
INV4731,GreenLine,,Montreal,4412.63,4412.63,Approved,Nora,2023-10-31,No
INV4732,XYZ Ltd,Ravi K,Montreal,4436.84,4436.84,Flagged,Nora,2023-03-09,No
INV4733,AB Trucks,Leah T,Montreal,2686.79,2686.79,Pending,Nora,2023-11-27,No
INV4734,,Alex P,Montreal,657.15,622.15,Pending,Nora,2023-08-22,Yes
INV4735,RoadX,Leah T,Calgary,1425.53,1425.53,Pending,Steve,2023-03-11,No
INV4736,XYZ Ltd,Leah T,Montreal,2338.75,2371.75,Flagged,Nora,2023-05-01,Yes
INV4737,QuickMove,John D,Calgary,3780.73,3780.73,Flagged,Steve,2023-03-25,No
INV4738,FastShip,Sonia M,Calgary,3587.24,3587.24,Pending,Steve,2023-07-13,No
INV4739,QuickMove,Ravi K,Windsor,3249.27,3249.27,Pending,Kathy,2023-12-18,No
INV4740,FastShip,John D,Toronto,4413.2,4436.2,Flagged,David,2023-12-25,Yes
INV4741,GreenLine,Naman Goyal,Calgary,4032.97,4032.97,Flagged,Steve,2023-01-01,Yes
INV4742,ABC Corp,Naman Goyal,Vancouver,4912.36,4912.36,Flagged,Maria,2023-05-09,No
INV4743,FastShip,John D,Calgary,4456.88,4456.88,Flagged,Steve,2023-04-06,No
INV4744,ABC Corp,Alex P,Vancouver,1058.72,1058.72,Pending,Maria,2023-03-05,No
INV4745,AB Trucks,John D,Windsor,382.32,382.32,Pending,Kathy,2023-02-03,No
INV4746,ABC Corp,John D,Vancouver,2131.1,2131.1,Approved,Maria,2023-02-01,No
INV4747,AB Trucks,Sonia M,Windsor,3125.77,3125.77,Approved,Kathy,2023-08-16,No
INV4748,XYZ Ltd,Naman Goyal,Windsor,3251.21,3251.21,Flagged,Kathy,2023-02-23,No
INV4749,XYZ Ltd,Naman Goyal,Windsor,1410.81,1410.81,Pending,Kathy,2023-07-04,No
INV4750,RoadX,Ravi K,Vancouver,4313.42,4313.42,Flagged,Maria,2023-09-30,No
INV4751,RoadX,Leah T,Vancouver,1713.31,1713.31,Approved,Maria,2023-02-09,No
INV4752,GreenLine,John D,Windsor,4603.66,4603.66,Flagged,Kathy,2023-04-10,No
INV4753,FastShip,John D,Windsor,2410.85,2410.85,Approved,Kathy,2023-08-13,No
INV4754,GreenLine,Alex P,Toronto,150.91,103.91,Approved,David,2023-07-10,Yes
INV4755,AB Trucks,Naman Goyal,Windsor,894.0,868.0,Pending,Kathy,2023-09-07,Yes
INV4756,GreenLine,Alex P,Montreal,601.36,601.36,Flagged,Nora,2023-07-07,No
INV4757,ABC Corp,Sonia M,Toronto,315.73,315.73,Pending,David,2023-04-26,No
INV4758,AB Trucks,Ravi K,Toronto,3598.68,3598.68,Approved,David,2023-07-22,No
INV4759,RoadX,Alex P,Toronto,1042.35,1042.35,Approved,David,,No
INV4760,XYZ Ltd,Naman Goyal,Montreal,4209.24,4209.24,Flagged,Nora,2023-03-23,No
INV4761,RoadX,Sonia M,Toronto,1395.9,1395.9,Flagged,David,2023-10-19,No
INV4762,FastShip,John D,Toronto,258.4,258.4,Flagged,David,2023-12-12,No
INV4763,AB Trucks,Sonia M,Vancouver,4121.31,4107.31,Flagged,Maria,2023-10-03,Yes
INV4764,AB Trucks,Leah T,Vancouver,2384.11,2412.11,Approved,Maria,2023-09-03,Yes
INV4765,ABC Corp,Alex P,Windsor,3037.58,3037.58,Approved,Kathy,,No
INV4766,FastShip,Naman Goyal,Windsor,1747.51,1775.51,,Kathy,2023-01-23,Yes
INV4767,XYZ Ltd,Alex P,Calgary,325.6,325.6,Pending,Steve,2023-12-29,No
INV4768,QuickMove,John D,Montreal,1913.87,1913.87,Pending,Nora,2023-11-06,No
INV4769,AB Trucks,John D,Vancouver,2639.6,2639.6,Pending,Maria,2023-06-27,No
INV4770,AB Trucks,Naman Goyal,Windsor,157.26,157.26,Flagged,Kathy,2023-09-16,No
INV4771,ABC Corp,Leah T,Montreal,2914.02,2914.02,,Nora,2023-10-19,No
INV4772,GreenLine,Ravi K,Toronto,4475.91,4475.91,Pending,David,2023-03-21,No
INV4773,XYZ Ltd,Sonia M,Montreal,1167.42,1170.42,Flagged,Nora,2023-10-27,Yes
INV4774,RoadX,Sonia M,Vancouver,4641.17,4641.17,Flagged,Maria,2023-09-03,No
INV4775,,John D,Calgary,578.28,566.28,Flagged,Steve,2023-04-08,Yes
INV4776,AB Trucks,Alex P,Vancouver,4144.64,4144.64,Approved,Maria,2023-06-24,No
INV4777,AB Trucks,Alex P,Windsor,4217.59,4217.59,Flagged,Kathy,2023-08-31,No
INV4778,RoadX,Leah T,Windsor,1363.02,1363.02,Pending,Kathy,2023-08-01,No
INV4779,XYZ Ltd,Ravi K,Montreal,4793.43,4793.43,Flagged,Nora,2023-01-28,No
INV4780,GreenLine,Alex P,Vancouver,2141.33,2141.33,Approved,Maria,2023-03-08,No
INV4781,AB Trucks,Sonia M,Windsor,792.15,828.15,Approved,Kathy,2023-06-20,Yes
INV4782,,,Toronto,2999.4,2972.4,,David,2023-11-30,Yes
INV4783,RoadX,Ravi K,Toronto,4983.41,4983.41,Approved,David,2023-10-11,No
INV4784,ABC Corp,Sonia M,Calgary,4506.53,4506.53,Approved,Steve,2023-10-07,No
INV4785,GreenLine,Alex P,Montreal,1465.15,1465.15,Pending,Nora,2023-07-03,No
INV4786,FastShip,Sonia M,Windsor,2927.23,2927.23,Pending,Kathy,2023-02-18,Yes
INV4787,AB Trucks,John D,Calgary,665.3,665.3,Flagged,Steve,2023-11-25,No
INV4788,XYZ Ltd,John D,Toronto,2363.04,2363.04,Approved,David,2023-03-19,No
INV4789,ABC Corp,Leah T,Calgary,2663.04,2663.04,Approved,Steve,2023-12-19,No
INV4790,FastShip,John D,Calgary,1644.86,1644.86,Approved,Steve,2023-04-26,No
INV4791,QuickMove,Alex P,Windsor,2472.52,2472.52,Pending,Kathy,2023-08-25,No
INV4792,XYZ Ltd,Ravi K,Windsor,4607.7,4607.7,Approved,Kathy,2023-04-21,No
INV4793,XYZ Ltd,Sonia M,Windsor,2550.67,2550.67,Pending,Kathy,2023-11-27,No
INV4794,FastShip,Naman Goyal,Montreal,4171.85,4171.85,Approved,Nora,2023-12-27,No
INV4795,ABC Corp,John D,Calgary,1655.21,1655.21,Pending,Steve,2023-01-27,No
INV4796,QuickMove,John D,Calgary,4859.88,4859.88,Flagged,Steve,2023-11-24,No
INV4797,RoadX,Naman Goyal,Montreal,557.97,557.97,Flagged,Nora,2023-01-18,No
INV4798,ABC Corp,Naman Goyal,Toronto,2969.37,2969.37,Approved,David,2023-10-23,No
INV4799,GreenLine,Alex P,Vancouver,3970.45,3970.45,Approved,Maria,2023-11-06,No
INV4800,AB Trucks,Sonia M,Toronto,4088.8,4073.8,Pending,David,2023-02-02,Yes
INV4801,FastShip,John D,Montreal,1071.58,1071.58,Pending,Nora,2023-10-29,No
INV4802,RoadX,Ravi K,Calgary,2068.06,2068.06,Pending,Steve,2023-09-16,No
INV4803,QuickMove,Alex P,Calgary,3158.56,3158.56,Approved,Steve,2023-02-14,No
INV4804,FastShip,Alex P,Windsor,1647.83,1647.83,Pending,Kathy,2023-08-25,No
INV4805,FastShip,Ravi K,Windsor,3325.65,3325.65,Approved,Kathy,2023-09-24,No
INV4806,ABC Corp,Ravi K,Calgary,1956.03,1956.03,Pending,Steve,2023-04-01,No
